raceno,racetitle,raceurl,race_metadata,url1,url2,url3,url4,url5,new_t3,time1,time2,time3,time4,time5,name1,name2,name3,name4,name5,top50_time,totalPlayer,raceStart,new_t50,map
328,Churchill on the Track,https://data.ninjakiwi.com/btd6/races/Churchill_on_the_Track_m8qeblg5/leaderboard,https://data.ninjakiwi.com/btd6/races/Churchill_on_the_Track_m8qeblg5/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9cbb1ed88a90aba61e47db4c0c73b571ce0d1fb89b17dc3f,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9ced108c8e93faa54b46da4d5626b723cd004eeacd10de3d,0,144050,145633,146117,146767,149150,nksucks,Gumball,Leohgyon,last,tsp,165400,27648,1743148800000,0,FourCircles
329,Speedy Logs,https://data.ninjakiwi.com/btd6/races/Speedy_Logs_m912pa1w/leaderboard,https://data.ninjakiwi.com/btd6/races/Speedy_Logs_m912pa1w/metadata,https://data.ninjakiwi.com/btd6/users/9fb81e838a97adad1f14dd190a73b524c9044eb99618db3b,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9ce917898bc4aaac10108b4b5626e77ec9564ebd96148e6c,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,0,114100,114150,114500,114767,115617,j3nnyy,nksucks,Myszkaedzio,Leohgyon,i am rubbish,121083,27103,1743753600000,0,Logs
330,No Eye For You,https://data.ninjakiwi.com/btd6/races/No_Eye_For_You_m99oguxv/leaderboard,https://data.ninjakiwi.com/btd6/races/No_Eye_For_You_m99oguxv/metadata,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9fbf128f8cc5fcf61c14894f5a25e5259a521fbf9743d96e,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf46d9db94f0ac1b11dc4f5672e576ca5719be9619d16a,https://data.ninjakiwi.com/btd6/users/9ceb41da8c91fff41c46db495c26e770990c1eb8ca108d3b,1,119783,120267,120417,120600,120650,Dawid,OatsFX,nksucks,Player,OG_Gamer2012,123400,33284,1744358400000,0,Polyphemus
331,Trimming the Hedge,https://data.ninjakiwi.com/btd6/races/Trimming_the_Hedge_m9l3g3k0/leaderboard,https://data.ninjakiwi.com/btd6/races/Trimming_the_Hedge_m9l3g3k0/metadata,https://data.ninjakiwi.com/btd6/users/9cbb1ed88a90aba61e47db4c0c73b571ce0d1fb89b17dc3f,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9ceb41da8c91fff41c46db495c26e770990c1eb8ca108d3b,https://data.ninjakiwi.com/btd6/users/9ce9468ad6c2ffad1c168e1f0e20e521cd0c1bedc813d03d,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,1,119767,120250,120483,120500,120733,Gumball,last,OG_Gamer2012,Pringleman :),TheChinese,124183,40438,1744963200000,0,Hedge
332,Alpine Skedaddle,https://data.ninjakiwi.com/btd6/races/Alpine_Skedaddle_m9totvop/leaderboard,https://data.ninjakiwi.com/btd6/races/Alpine_Skedaddle_m9totvop/metadata,https://data.ninjakiwi.com/btd6/users/9ce917898bc4aaac10108b4b5626e77ec9564ebd96148e6c,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9ceb41da8c91fff41c46db495c26e770990c1eb8ca108d3b,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,https://data.ninjakiwi.com/btd6/users/9fb81e8fdb94acf71a178b4d0b76e7719a561bba9e41d131,0,107617,107683,109183,109300,109550,Myszkaedzio,PryHyperDry,OG_Gamer2012,i am rubbish,ALCOHOLISM,131667,38127,1745568000000,0,AlpineRun
333,Cross Country,https://data.ninjakiwi.com/btd6/races/Cross_Country_ma3ozous/leaderboard,https://data.ninjakiwi.com/btd6/races/Cross_Country_ma3ozous/metadata,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,https://data.ninjakiwi.com/btd6/users/9ced11dfdb92fea41b4ad94e5675e474cd014fb4cc138a3b,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,0,129083,130000,130433,131233,131517,PryHyperDry,warriorsin7,i am rubbish,I know,nksucks,141450,38153,1746172800000,0,Downstream
334,Sugar Rush,https://data.ninjakiwi.com/btd6/races/Sugar_Rush_maf5av1k/leaderboard,https://data.ninjakiwi.com/btd6/races/Sugar_Rush_maf5av1k/metadata,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,0,106533,106750,107000,107067,107517,360kg,Nksucks,meg and dia,Mertex,Mertex,114400,49644,1746777600000,0,CandyFalls
335,You can say it gets pretty BAD,https://data.ninjakiwi.com/btd6/races/maqhx5vr/leaderboard,https://data.ninjakiwi.com/btd6/races/maqhx5vr/metadata,https://data.ninjakiwi.com/btd6/users/9fbc12ddd69ff1a41d448b4a0972e072cd554feacd12dc30,https://data.ninjakiwi.com/btd6/users/9ceb41da8c91fff41c46db495c26e770990c1eb8ca108d3b,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,0,109850,110733,110783,110833,111100,Mertex,OG_Gamer2012,D,PryHyperDry,black sheep,137333,7183,1747382400000,0,MoonLanding
336,"Iced in, Locked in",https://data.ninjakiwi.com/btd6/races/Iced_in_Locked_in_maztzir3/leaderboard,https://data.ninjakiwi.com/btd6/races/Iced_in_Locked_in_maztzir3/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9fbd11d98a94a8a64941dd495e27e675ce5614bd9745df6e,0,147133,148133,148217,149000,149533,Nksucks,Leohgyon,PryHyperDry,David,:D,166417,26510,1747965600000,0,KartsNDarts
337,Fast Resort,https://data.ninjakiwi.com/btd6/races/Fast_Resort_mb7cmqj3/leaderboard,https://data.ninjakiwi.com/btd6/races/Fast_Resort_mb7cmqj3/metadata,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9ceb41da8c91fff41c46db495c26e770990c1eb8ca108d3b,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9ceb41de8a94f8a61c4b8f4a097be173c9071cea9c10db69,0,135683,138800,141717,141850,142133,kltd crashout,tsp mo,OG_Gamer2012,Nksucks,AJAYA,151517,11020,1748570400000,9,LastResort
338,"Two Stranded, Too Stranded?",https://data.ninjakiwi.com/btd6/races/Two_Stranded_Too_Stranded_mbh9mmiq/leaderboard,https://data.ninjakiwi.com/btd6/races/Two_Stranded_Too_Stranded_mbh9mmiq/metadata,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9fb81e838a97adad1f14dd190a73b524c9044eb99618db3b,https://data.ninjakiwi.com/btd6/users/9ced42dadd91a8a31d4b8b4c5625b770cd001bbdcd13d96c,https://data.ninjakiwi.com/btd6/users/9cb8438cd89fafa21a468c4c0d72ee23cc504fb9cf11de69,0,126150,126600,128083,129417,130267,999b solarmass,Mikshake 2,syyver,Mikshake,Mikshake T3,140833,32413,1749175200000,6,SpiceIslands
339,Line After Line,https://data.ninjakiwi.com/btd6/races/Line_After_Line_mbtm1se5/leaderboard,https://data.ninjakiwi.com/btd6/races/Line_After_Line_mbtm1se5/metadata,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9cb8438cd89fafa21a468c4c0d72ee23cc504fb9cf11de69,https://data.ninjakiwi.com/btd6/users/9fbd10dfdfc0aff319458c495b7ae726cb521ab49f108e30,https://data.ninjakiwi.com/btd6/users/9fb81e838a97adad1f14dd190a73b524c9044eb99618db3b,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,0,175433,184400,184617,188000,189917,Baumfall,Plant BROI,13587738523,syyver,Unempl*yment,283800,1689,1749780000000,13,#Ouch
340,Metal Works,https://data.ninjakiwi.com/btd6/races/Metal_Works_mc2gk5lh/leaderboard,https://data.ninjakiwi.com/btd6/races/Metal_Works_mc2gk5lh/metadata,https://data.ninjakiwi.com/btd6/users/9fbd10dfdfc0aff319458c495b7ae726cb521ab49f108e30,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9fb8148ed793aaa64b468f190c20e77fcc024bbd9d438d39,https://data.ninjakiwi.com/btd6/users/9fbd10d98dc7aff71d408d4c5b25e424c45748bd9d16d03c,0,159050,159933,161167,161567,161667,13587738523,Bryson Zhou,okcin6,banananananana,elaina zhou,182233,18007,1750384800000,3,Streambed
341,Need a hand pardner?,https://data.ninjakiwi.com/btd6/races/Need_a_hand_pardner_mcdyhaxp/leaderboard,https://data.ninjakiwi.com/btd6/races/Need_a_hand_pardner_mcdyhaxp/metadata,https://data.ninjakiwi.com/btd6/users/9fbf46d9db94f0ac1b11dc4f5672e576ca5719be9619d16a,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9fb943dd8ac7fda44a178e425c7be3719a5218bd9c11dc6e,https://data.ninjakiwi.com/btd6/users/9ceb41de8a94f8a61c4b8f4a097be173c9071cea9c10db69,https://data.ninjakiwi.com/btd6/users/9cb71e8a8996fbf11d13864a5621b273c80715bfcd138b69,1,120400,120783,121050,121167,121500,Player,troll vs china,StarX,AJAYA,isab,149750,18424,1750989600000,9,MonkeyMeadow
342,Time for some big Fireworks!,https://data.ninjakiwi.com/btd6/races/Time_for_some_big_Fireworks_mcloiz9u/leaderboard,https://data.ninjakiwi.com/btd6/races/Time_for_some_big_Fireworks_mcloiz9u/metadata,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9ced108c8e93faa54b46da4d5626b723cd004eeacd10de3d,0,138267,140300,141450,143167,146417,who has 360kg,skcusillort,Leohgyon,Dawid,tsp,170167,6796,1751594400000,9,SpiceIslands
343,It's High Noon,https://data.ninjakiwi.com/btd6/races/Its_High_Noon_mcu8uhsh/leaderboard,https://data.ninjakiwi.com/btd6/races/Its_High_Noon_mcu8uhsh/metadata,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9cb8438cd89fafa21a468c4c0d72ee23cc504fb9cf11de69,https://data.ninjakiwi.com/btd6/users/9fbb12deda93f1f01d4a891f5e76e5719e0348e89742df69,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9ceb41da8c91fff41c46db495c26e770990c1eb8ca108d3b,0,112783,113267,114550,114617,115233,67mangomustard,SIX SEVENN,ISAB,Dawid,OG_Gamer2012,153783,29929,1752199200000,7,SunsetGulch
344,Cosy Cove,https://data.ninjakiwi.com/btd6/races/md5qkdar/leaderboard,https://data.ninjakiwi.com/btd6/races/md5qkdar/metadata,https://data.ninjakiwi.com/btd6/users/9fb8458d8a93acf1491186195621e274cc564eb49916d03a,https://data.ninjakiwi.com/btd6/users/9ce917898bc4aaac10108b4b5626e77ec9564ebd96148e6c,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,0,135867,135950,136850,137133,137833,360+360=720kg,Myszkaedzio,skcusillort,Dawid,brain dmg :3,143483,40682,1752804000000,5,LuminousCove
345,Target Practice ,https://data.ninjakiwi.com/btd6/races/Target_Practice_mdcyd220/leaderboard,https://data.ninjakiwi.com/btd6/races/Target_Practice_mdcyd220/metadata,https://data.ninjakiwi.com/btd6/users/9ce917898bc4aaac10108b4b5626e77ec9564ebd96148e6c,https://data.ninjakiwi.com/btd6/users/9fbb12deda93f1f01d4a891f5e76e5719e0348e89742df69,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9ce9468ad6c2ffad1c168e1f0e20e521cd0c1bedc813d03d,https://data.ninjakiwi.com/btd6/users/9cbb1ed88a90aba61e47db4c0c73b571ce0d1fb89b17dc3f,0,125700,125850,125950,127150,127167,Myszkaedzio,ISAB,Leohgyon,Pringleman :),Gumball,132433,35577,1753408800000,10,FiringRange
346,Bizzare Bazaar,https://data.ninjakiwi.com/btd6/races/Bizzare_Bazaar_mdo9nbou/leaderboard,https://data.ninjakiwi.com/btd6/races/Bizzare_Bazaar_mdo9nbou/metadata,https://data.ninjakiwi.com/btd6/users/9fb943dd8ac7fda44a178e425c7be3719a5218bd9c11dc6e,https://data.ninjakiwi.com/btd6/users/9ceb41de8a94f8a61c4b8f4a097be173c9071cea9c10db69,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fb91f8edf90fff31d138f430d74e024cd521cea9d13da31,0,103983,104633,104883,105167,105467,StarX,AJAYA,Leohgyon,skcusillort,DDDBEAR,115583,18052,1754013600000,8,Bazaar
347,Heatwave Season,https://data.ninjakiwi.com/btd6/races/Heatwave_Season_me1usy6f/leaderboard,https://data.ninjakiwi.com/btd6/races/Heatwave_Season_me1usy6f/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9ce9468ad6c2ffad1c168e1f0e20e521cd0c1bedc813d03d,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9ceb41da8c91fff41c46db495c26e770990c1eb8ca108d3b,1,122933,123950,124300,126567,126850,skcusillort,Leohgyon,Pringleman :),Dawid,OG_Gamer2012,134300,31839,1754618400000,9,Cracked
348,The New Crew,https://data.ninjakiwi.com/btd6/races/The_New_Crew_meafz0ps/leaderboard,https://data.ninjakiwi.com/btd6/races/The_New_Crew_meafz0ps/metadata,https://data.ninjakiwi.com/btd6/users/9cb8438cd89fafa21a468c4c0d72ee23cc504fb9cf11de69,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9ce9468ad6c2ffad1c168e1f0e20e521cd0c1bedc813d03d,https://data.ninjakiwi.com/btd6/users/9fba138b8a94ffa51b4a88190e22b273ca0c4eef9742d831,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,0,145617,146950,148083,158417,158833,mfw rng start,skcusillort,wiktor,ZZZhOU,Dawid,185183,10448,1755223200000,11,SpringSpring
349,A Trio of Trio's,https://data.ninjakiwi.com/btd6/races/meifel0r/leaderboard,https://data.ninjakiwi.com/btd6/races/meifel0r/metadata,https://data.ninjakiwi.com/btd6/users/9cea118a8b90acf31c4a8649097ae77fc9074ee99743d93e,https://data.ninjakiwi.com/btd6/users/9ceb41de8a94f8a61c4b8f4a097be173c9071cea9c10db69,https://data.ninjakiwi.com/btd6/users/9fb91f8edf90fff31d138f430d74e024cd521cea9d13da31,https://data.ninjakiwi.com/btd6/users/9cee14da8c90f1a2194bd943587be371ce511ebbcd10dc39,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,1,158150,158567,161983,162667,168867,xing er,AJAYA,DDDBEAR,hweioah,Near,200917,16368,1755828000000,7,TreeStump
350,Tactics and Spell Casting,https://data.ninjakiwi.com/btd6/races/Tactics_and_Spell_Casting_met8wipw/leaderboard,https://data.ninjakiwi.com/btd6/races/Tactics_and_Spell_Casting_met8wipw/metadata,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9ce917898bc4aaac10108b4b5626e77ec9564ebd96148e6c,https://data.ninjakiwi.com/btd6/users/9ce9468ad6c2ffad1c168e1f0e20e521cd0c1bedc813d03d,https://data.ninjakiwi.com/btd6/users/9ced108c8e93faa54b46da4d5626b723cd004eeacd10de3d,0,116317,117217,117767,121350,123233,redemption,Dawid,Myszkaedzio,LawrLawr t1,tsp,134250,14109,1756432800000,5,LotusIsland
351,Quarry Squabble,https://data.ninjakiwi.com/btd6/races/Quarry_Squabble_mf3rycjg/leaderboard,https://data.ninjakiwi.com/btd6/races/Quarry_Squabble_mf3rycjg/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9ce9468ad6c2ffad1c168e1f0e20e521cd0c1bedc813d03d,https://data.ninjakiwi.com/btd6/users/9cea138cdec4fca11d11de4b5a7be575cc501fba9c438b69,https://data.ninjakiwi.com/btd6/users/9ced108c8e93faa54b46da4d5626b723cd004eeacd10de3d,0,135617,135667,136383,139733,143667,skcusillort,Near,Lawrification,tweakin',tsp,164350,23068,1757034000000,10,Quarry
352,Silas enters the Fray,https://data.ninjakiwi.com/btd6/races/Silas_enters_the_Fray_mffvtxs8/leaderboard,https://data.ninjakiwi.com/btd6/races/Silas_enters_the_Fray_mffvtxs8/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9fba12ddd8c7f8a61b1187420921e17ec55015b99e16dd31,https://data.ninjakiwi.com/btd6/users/9fbe178edf93f9a11a11891f0a20e57e980c15b89b148d31,0,148767,148900,155333,155633,160083,skcusillort,Leohgyon,Dawid,0Python,lenndoli,193367,12196,1757642400000,11,LuminousCove
353,Tipping the Balance,https://data.ninjakiwi.com/btd6/races/Tipping_the_Balance_mfmhfrqx/leaderboard,https://data.ninjakiwi.com/btd6/races/Tipping_the_Balance_mfmhfrqx/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9ced108c8e93faa54b46da4d5626b723cd004eeacd10de3d,0,120467,120517,121383,121467,122517,skcusillort,Dawid,Leohgyon,Near,tsp,128150,27744,1758247200000,3,Balance
354,Scrap Racers,https://data.ninjakiwi.com/btd6/races/Scrap_Racers_mfwd3baa/leaderboard,https://data.ninjakiwi.com/btd6/races/Scrap_Racers_mfwd3baa/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9ceb41de8a94f8a61c4b8f4a097be173c9071cea9c10db69,https://data.ninjakiwi.com/btd6/users/9fbe42ded997aaf61c4bda180975e270ca524eb59b46df39,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,0,131183,132667,138733,141567,143417,skcusillort,Leohgyon,AJAYA,Chara,lenndoli fan,171733,17852,1758852000000,8,Scrapyard
355,Routine Road Check,https://data.ninjakiwi.com/btd6/races/Routine_Road_Check_mg7rlfki/leaderboard,https://data.ninjakiwi.com/btd6/races/Routine_Road_Check_mg7rlfki/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,https://data.ninjakiwi.com/btd6/users/9cb813d88d9ffaa44d45da435f76b576cc0d1dbb9816d139,https://data.ninjakiwi.com/btd6/users/9ced108c8e93faa54b46da4d5626b723cd004eeacd10de3d,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,1,128867,129083,130767,131667,132083,skcusillort,Leohgyon,Hyper,tsp,Dawid,137583,28675,1759456800000,8,MiddleOfTheRoad
356,Strolling through the Park Path,https://data.ninjakiwi.com/btd6/races/Strolling_through_the_Park_Path_mgitjcfp/leaderboard,https://data.ninjakiwi.com/btd6/races/Strolling_through_the_Park_Path_mgitjcfp/metadata,https://data.ninjakiwi.com/btd6/users/9fbc44d8dd97fbf64c11871e0e27e7249d5215bb9914de31,https://data.ninjakiwi.com/btd6/users/9ceb41deda97fef04c41874b5b74e77f98514fbf9a13de30,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbe178edf93f9a11a11891f0a20e57e980c15b89b148d31,https://data.ninjakiwi.com/btd6/users/9fbf128f8cc5fcf61c14894f5a25e5259a521fbf9743d96e,0,126167,127483,127533,128617,128817,Dawid,PowerDino1920,skcusillort,lenndoli,oatsfx,135317,31177,1760061600000,4,ParkPath
357,Saw off those Logs,https://data.ninjakiwi.com/btd6/races/Saw_off_those_Logs_mgtqg223/leaderboard,https://data.ninjakiwi.com/btd6/races/Saw_off_those_Logs_mgtqg223/metadata,https://data.ninjakiwi.com/btd6/users/9fbd15d98e94fda01c1487195776b375cb504fba9f15893d,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbb12deda93f1f01d4a891f5e76e5719e0348e89742df69,https://data.ninjakiwi.com/btd6/users/9fbf108389c2f0f11b44d94c5d74e771c5001eef9a42dc6e,0,120850,121133,121250,121517,121817,Flandre,paradise,skcusillort,ISAB,Leohgyon,130800,25349,1760666400000,4,Logs
358,Lost in the Ice,https://data.ninjakiwi.com/btd6/races/Lost_in_the_Ice_mh45ammz/leaderboard,https://data.ninjakiwi.com/btd6/races/Lost_in_the_Ice_mh45ammz/metadata,https://data.ninjakiwi.com/btd6/users/9fbb12deda93f1f01d4a891f5e76e5719e0348e89742df69,https://data.ninjakiwi.com/btd6/users/9ceb41deda97fef04c41874b5b74e77f98514fbf9a13de30,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9cea138cdec4fca11d11de4b5a7be575cc501fba9c438b69,https://data.ninjakiwi.com/btd6/users/9ced108c8e93faa54b46da4d5626b723cd004eeacd10de3d,0,104900,104917,105000,105000,112900,ISAB,PowerDino1920,skcusillort,tweakin',tsp,127433,12564,1761271200000,8,LostCrevasse
359,Spooky Season,https://data.ninjakiwi.com/btd6/races/Spooky_Season_mhbsk04j/leaderboard,https://data.ninjakiwi.com/btd6/races/Spooky_Season_mhbsk04j/metadata,https://data.ninjakiwi.com/btd6/users/9ced11d9df93faa44e40864e0d7bb776ce054fea9914d16e,https://data.ninjakiwi.com/btd6/users/9fbf4582899ff8a64c40864d0c73e071c55119be9e45df3b,https://data.ninjakiwi.com/btd6/users/9fbd15d98e94fda01c1487195776b375cb504fba9f15893d,https://data.ninjakiwi.com/btd6/users/9fbf43d9d796aaac1c41de4e5e7be672cc511aeacc138a39,https://data.ninjakiwi.com/btd6/users/9cb813d88d9ffaa44d45da435f76b576cc0d1dbb9816d139,0,140600,141450,141850,142300,142667,skcusillort,paradise,Mertex,lenndoli fan,Hyper,159000,13630,1761876000000,9,Encrypted
